date,area,alpha_3,variable,generation_twh
2020-10-01T00:00:00Z,Lithuania,LTU,Gas,0.132789
2020-10-01T00:00:00Z,Lithuania,LTU,Other fossil,0.01200528
2020-10-01T00:00:00Z,Lithuania,LTU,Bioenergy,0.028987179999999998
2020-10-01T00:00:00Z,Lithuania,LTU,Hydro,0.01738323
2020-10-01T00:00:00Z,Lithuania,LTU,Solar,0.00278289
2020-10-01T00:00:00Z,Lithuania,LTU,Wind,0.12453776000000001
2020-10-01T00:00:00Z,Lithuania,LTU,Waste,0.0136334
2020-11-01T00:00:00Z,Lithuania,LTU,Demand,1.04843786
2020-11-01T00:00:00Z,Lithuania,LTU,Production,0.33948594000000004
2020-11-01T00:00:00Z,Lithuania,LTU,Net imports,0.7441381
2020-11-01T00:00:00Z,Lithuania,LTU,Gas,0.1239622
2020-11-01T00:00:00Z,Lithuania,LTU,Other fossil,0.01020856
2020-11-01T00:00:00Z,Lithuania,LTU,Bioenergy,0.037423189999999995
2020-11-01T00:00:00Z,Lithuania,LTU,Hydro,0.01893543
2020-11-01T00:00:00Z,Lithuania,LTU,Solar,0.00147248
2020-11-01T00:00:00Z,Lithuania,LTU,Wind,0.13456731
2020-11-01T00:00:00Z,Lithuania,LTU,Waste,0.01291677
2020-12-01T00:00:00Z,Lithuania,LTU,Demand,1.11253802
2020-12-01T00:00:00Z,Lithuania,LTU,Production,0.39902181000000003
2020-12-01T00:00:00Z,Lithuania,LTU,Net imports,0.74837572
2020-12-01T00:00:00Z,Lithuania,LTU,Gas,0.15400997
2020-12-01T00:00:00Z,Lithuania,LTU,Other fossil,0.01011954
2020-12-01T00:00:00Z,Lithuania,LTU,Bioenergy,0.04013986
2020-12-01T00:00:00Z,Lithuania,LTU,Hydro,0.01936157
2020-12-01T00:00:00Z,Lithuania,LTU,Solar,3.8382e-4
2020-12-01T00:00:00Z,Lithuania,LTU,Wind,0.16155394
2020-12-01T00:00:00Z,Lithuania,LTU,Waste,0.01345311
2021-01-01T00:00:00Z,Lithuania,LTU,Demand,1.1409182599999999
2021-01-01T00:00:00Z,Lithuania,LTU,Production,0.28491623
2021-01-01T00:00:00Z,Lithuania,LTU,Net imports,0.88732894
2021-01-01T00:00:00Z,Lithuania,LTU,Gas,0.10956335
2021-01-01T00:00:00Z,Lithuania,LTU,Other fossil,0.010093320000000001
2021-01-01T00:00:00Z,Lithuania,LTU,Bioenergy,0.041023409999999996
2021-01-01T00:00:00Z,Lithuania,LTU,Hydro,0.022033149999999998
2021-01-01T00:00:00Z,Lithuania,LTU,Solar,7.577500000000001e-4
2021-01-01T00:00:00Z,Lithuania,LTU,Wind,0.08816977
2021-01-01T00:00:00Z,Lithuania,LTU,Waste,0.01327548
2021-02-01T00:00:00Z,Lithuania,LTU,Demand,1.06790742
2021-02-01T00:00:00Z,Lithuania,LTU,Production,0.28497107
2021-02-01T00:00:00Z,Lithuania,LTU,Net imports,0.8113179199999999
2021-02-01T00:00:00Z,Lithuania,LTU,Gas,0.11041071
2021-02-01T00:00:00Z,Lithuania,LTU,Other fossil,0.00806564
2021-02-01T00:00:00Z,Lithuania,LTU,Bioenergy,0.03449032
2021-02-01T00:00:00Z,Lithuania,LTU,Hydro,0.02439753
2021-02-01T00:00:00Z,Lithuania,LTU,Solar,0.00197155
2021-02-01T00:00:00Z,Lithuania,LTU,Wind,0.09366522000000001
2021-02-01T00:00:00Z,Lithuania,LTU,Waste,0.011970100000000001
2021-03-01T00:00:00Z,Lithuania,LTU,Demand,1.05759084
2021-03-01T00:00:00Z,Lithuania,LTU,Production,0.31703856
2021-03-01T00:00:00Z,Lithuania,LTU,Net imports,0.76609178
2021-03-01T00:00:00Z,Lithuania,LTU,Gas,0.09863016000000001
2021-03-01T00:00:00Z,Lithuania,LTU,Other fossil,0.011003450000000001
2021-03-01T00:00:00Z,Lithuania,LTU,Bioenergy,0.038226750000000004
2021-03-01T00:00:00Z,Lithuania,LTU,Hydro,0.04047802
2021-03-01T00:00:00Z,Lithuania,LTU,Solar,0.00335601
2021-03-01T00:00:00Z,Lithuania,LTU,Wind,0.11252384000000001
2021-03-01T00:00:00Z,Lithuania,LTU,Waste,0.01282033
2021-04-01T00:00:00Z,Lithuania,LTU,Demand,0.93124977
2021-04-01T00:00:00Z,Lithuania,LTU,Production,0.28939885
2021-04-01T00:00:00Z,Lithuania,LTU,Net imports,0.66682794
2021-04-01T00:00:00Z,Lithuania,LTU,Gas,0.08101635
2021-04-01T00:00:00Z,Lithuania,LTU,Other fossil,0.01046245
2021-04-01T00:00:00Z,Lithuania,LTU,Bioenergy,0.03398676
2021-04-01T00:00:00Z,Lithuania,LTU,Hydro,0.03119259
2021-04-01T00:00:00Z,Lithuania,LTU,Solar,0.00594719
2021-04-01T00:00:00Z,Lithuania,LTU,Wind,0.11352814
2021-04-01T00:00:00Z,Lithuania,LTU,Waste,0.01326537
2021-05-01T00:00:00Z,Lithuania,LTU,Demand,0.9462991500000001
2021-05-01T00:00:00Z,Lithuania,LTU,Production,0.2669779
2021-05-01T00:00:00Z,Lithuania,LTU,Net imports,0.7093043049000001
2021-05-01T00:00:00Z,Lithuania,LTU,Gas,0.06551714
2021-05-01T00:00:00Z,Lithuania,LTU,Other fossil,0.00896587
2021-05-01T00:00:00Z,Lithuania,LTU,Bioenergy,0.025255680000000003
2021-05-01T00:00:00Z,Lithuania,LTU,Hydro,0.03366272
2021-05-01T00:00:00Z,Lithuania,LTU,Solar,0.01725574
2021-05-01T00:00:00Z,Lithuania,LTU,Wind,0.10278971
2021-05-01T00:00:00Z,Lithuania,LTU,Waste,0.013531040000000001
2021-06-01T00:00:00Z,Lithuania,LTU,Demand,0.9414458098999999
2021-06-01T00:00:00Z,Lithuania,LTU,Production,0.29994233000000003
2021-06-01T00:00:00Z,Lithuania,LTU,Net imports,0.6543632692
2021-06-01T00:00:00Z,Lithuania,LTU,Gas,0.16700353999999998
2021-06-01T00:00:00Z,Lithuania,LTU,Other fossil,0.01318169
2021-06-01T00:00:00Z,Lithuania,LTU,Bioenergy,0.02431907
2021-06-01T00:00:00Z,Lithuania,LTU,Hydro,0.02408985
2021-06-01T00:00:00Z,Lithuania,LTU,Solar,0.02445494
2021-06-01T00:00:00Z,Lithuania,LTU,Wind,0.044421419999999996
2021-06-01T00:00:00Z,Lithuania,LTU,Waste,0.00247182
2018-01-01T00:00:00Z,Luxembourg,LUX,Demand,0.35003235
2018-01-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-01-01T00:00:00Z,Luxembourg,LUX,Net imports,0.36238153999999995
2018-02-01T00:00:00Z,Luxembourg,LUX,Demand,0.36729036000000004
2018-02-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-02-01T00:00:00Z,Luxembourg,LUX,Net imports,0.34890767
2018-03-01T00:00:00Z,Luxembourg,LUX,Demand,0.3613909
2018-03-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-03-01T00:00:00Z,Luxembourg,LUX,Net imports,0.38372251999999996
2018-04-01T00:00:00Z,Luxembourg,LUX,Demand,0.30609175
2018-04-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-04-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33052753
2018-05-01T00:00:00Z,Luxembourg,LUX,Demand,0.32697518000000003
2018-05-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-05-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33946215999999996
2018-06-01T00:00:00Z,Luxembourg,LUX,Demand,0.33057342999999995
2018-06-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-06-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33897781
2018-07-01T00:00:00Z,Luxembourg,LUX,Demand,0.34946436
2018-07-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-07-01T00:00:00Z,Luxembourg,LUX,Net imports,0.35914573
2018-08-01T00:00:00Z,Luxembourg,LUX,Demand,0.31517838
2018-08-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-08-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33439074
2018-09-01T00:00:00Z,Luxembourg,LUX,Demand,0.34173681229999997
2018-09-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-09-01T00:00:00Z,Luxembourg,LUX,Net imports,0.341776
2018-10-01T00:00:00Z,Luxembourg,LUX,Demand,0.34469140470000004
2018-10-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-10-01T00:00:00Z,Luxembourg,LUX,Net imports,0.36816259
2018-11-01T00:00:00Z,Luxembourg,LUX,Demand,0.26726732
2018-11-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-11-01T00:00:00Z,Luxembourg,LUX,Net imports,0.36374617
2018-12-01T00:00:00Z,Luxembourg,LUX,Demand,0.320324
2018-12-01T00:00:00Z,Luxembourg,LUX,Production,0
2018-12-01T00:00:00Z,Luxembourg,LUX,Net imports,0.34757302
2019-01-01T00:00:00Z,Luxembourg,LUX,Demand,0.3221715954
2019-01-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-01-01T00:00:00Z,Luxembourg,LUX,Net imports,0.3774945
2019-02-01T00:00:00Z,Luxembourg,LUX,Demand,0.2474594349
2019-02-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-02-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33513119999999996
2019-03-01T00:00:00Z,Luxembourg,LUX,Demand,0.2692017007
2019-03-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-03-01T00:00:00Z,Luxembourg,LUX,Net imports,0.34491067
2019-04-01T00:00:00Z,Luxembourg,LUX,Demand,0.312201373
2019-04-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-04-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33464587
2019-05-01T00:00:00Z,Luxembourg,LUX,Demand,0.30973231370000004
2019-05-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-05-01T00:00:00Z,Luxembourg,LUX,Net imports,0.34319889
2019-06-01T00:00:00Z,Luxembourg,LUX,Demand,0.34406183
2019-06-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-06-01T00:00:00Z,Luxembourg,LUX,Net imports,0.34409067
2019-07-01T00:00:00Z,Luxembourg,LUX,Demand,0.35428094
2019-07-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-07-01T00:00:00Z,Luxembourg,LUX,Net imports,0.35443597
2019-08-01T00:00:00Z,Luxembourg,LUX,Demand,0.327398
2019-08-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-08-01T00:00:00Z,Luxembourg,LUX,Net imports,0.32734061000000003
2019-09-01T00:00:00Z,Luxembourg,LUX,Demand,0.33655143
2019-09-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-09-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33680583999999997
2019-10-01T00:00:00Z,Luxembourg,LUX,Demand,0.33104349
2019-10-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-10-01T00:00:00Z,Luxembourg,LUX,Net imports,0.34780079
2019-11-01T00:00:00Z,Luxembourg,LUX,Demand,0.34802673
2019-11-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-11-01T00:00:00Z,Luxembourg,LUX,Net imports,0.34874700999999997
2019-12-01T00:00:00Z,Luxembourg,LUX,Demand,0.33013178
2019-12-01T00:00:00Z,Luxembourg,LUX,Production,0
2019-12-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33043833
2020-01-01T00:00:00Z,Luxembourg,LUX,Demand,0.35531283
2020-01-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-01-01T00:00:00Z,Luxembourg,LUX,Net imports,0.35548771
2020-02-01T00:00:00Z,Luxembourg,LUX,Demand,0.31367576
2020-02-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-02-01T00:00:00Z,Luxembourg,LUX,Net imports,0.31383673
2020-03-01T00:00:00Z,Luxembourg,LUX,Demand,0.30609356000000004
2020-03-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-03-01T00:00:00Z,Luxembourg,LUX,Net imports,0.30618991999999995
2020-04-01T00:00:00Z,Luxembourg,LUX,Demand,0.25919294000000004
2020-04-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-04-01T00:00:00Z,Luxembourg,LUX,Net imports,0.25887202000000004
2020-05-01T00:00:00Z,Luxembourg,LUX,Demand,0.28595996
2020-05-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-05-01T00:00:00Z,Luxembourg,LUX,Net imports,0.28585023
2020-06-01T00:00:00Z,Luxembourg,LUX,Demand,0.30144065000000003
2020-06-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-06-01T00:00:00Z,Luxembourg,LUX,Net imports,0.30123546
2020-07-01T00:00:00Z,Luxembourg,LUX,Demand,0.31726895
2020-07-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-07-01T00:00:00Z,Luxembourg,LUX,Net imports,0.3167372544
2020-08-01T00:00:00Z,Luxembourg,LUX,Demand,0.26535001999999996
2020-08-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-08-01T00:00:00Z,Luxembourg,LUX,Net imports,0.31306775
2020-09-01T00:00:00Z,Luxembourg,LUX,Demand,0.2887557
2020-09-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-09-01T00:00:00Z,Luxembourg,LUX,Net imports,0.32920091
2020-10-01T00:00:00Z,Luxembourg,LUX,Demand,0.29956405999999997
2020-10-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-10-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33271879
2020-11-01T00:00:00Z,Luxembourg,LUX,Demand,0.3068354
2020-11-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-11-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33585097999999997
2020-12-01T00:00:00Z,Luxembourg,LUX,Demand,0.33784951
2020-12-01T00:00:00Z,Luxembourg,LUX,Production,0
2020-12-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33827998000000004
2021-01-01T00:00:00Z,Luxembourg,LUX,Demand,0.35373992
2021-01-01T00:00:00Z,Luxembourg,LUX,Production,0
2021-01-01T00:00:00Z,Luxembourg,LUX,Net imports,0.3572377
2021-02-01T00:00:00Z,Luxembourg,LUX,Demand,0.31085980999999996
2021-02-01T00:00:00Z,Luxembourg,LUX,Production,0
2021-02-01T00:00:00Z,Luxembourg,LUX,Net imports,0.31332377
2021-03-01T00:00:00Z,Luxembourg,LUX,Demand,0.3382246
2021-03-01T00:00:00Z,Luxembourg,LUX,Production,0
2021-03-01T00:00:00Z,Luxembourg,LUX,Net imports,0.33626915
2021-04-01T00:00:00Z,Luxembourg,LUX,Demand,0.31103744
2021-04-01T00:00:00Z,Luxembourg,LUX,Production,0
2021-04-01T00:00:00Z,Luxembourg,LUX,Net imports,0.31015298
2021-05-01T00:00:00Z,Luxembourg,LUX,Demand,0.33246907
2021-05-01T00:00:00Z,Luxembourg,LUX,Production,0
2021-05-01T00:00:00Z,Luxembourg,LUX,Net imports,0.2954698
2021-05-01T00:00:00Z,Luxembourg,LUX,Gas,0.01735858
2021-05-01T00:00:00Z,Luxembourg,LUX,Bioenergy,0.022355419999999997
2021-05-01T00:00:00Z,Luxembourg,LUX,Hydro,0.0025868799999999997
2021-05-01T00:00:00Z,Luxembourg,LUX,Solar,0.01648612
2021-05-01T00:00:00Z,Luxembourg,LUX,Wind,0.028844449999999997
2021-05-01T00:00:00Z,Luxembourg,LUX,Waste,0.00829458
2021-06-01T00:00:00Z,Luxembourg,LUX,Demand,0.27492617480000003
2021-06-01T00:00:00Z,Luxembourg,LUX,Production,0
2021-06-01T00:00:00Z,Luxembourg,LUX,Net imports,0.3253387634
2021-06-01T00:00:00Z,Luxembourg,LUX,Gas,0.014241170000000001
2021-06-01T00:00:00Z,Luxembourg,LUX,Bioenergy,0.02093292
2021-06-01T00:00:00Z,Luxembourg,LUX,Hydro,0.00206179
2021-06-01T00:00:00Z,Luxembourg,LUX,Solar,0.01394308
2021-06-01T00:00:00Z,Luxembourg,LUX,Wind,0.01230711
2021-06-01T00:00:00Z,Luxembourg,LUX,Waste,0.00850216
2018-01-01T00:00:00Z,Montenegro,MNE,Demand,0.31765038
2018-01-01T00:00:00Z,Montenegro,MNE,Production,0.2457168
2018-01-01T00:00:00Z,Montenegro,MNE,Net imports,-0.07020659
2018-01-01T00:00:00Z,Montenegro,MNE,Lignite,0.14974213
2018-01-01T00:00:00Z,Montenegro,MNE,Hydro,0.09597467
2018-02-01T00:00:00Z,Montenegro,MNE,Demand,0.29545492
2018-02-01T00:00:00Z,Montenegro,MNE,Production,0.27207963999999996
2018-02-01T00:00:00Z,Montenegro,MNE,Net imports,-0.16096109
2018-02-01T00:00:00Z,Montenegro,MNE,Lignite,0.13852023
2018-02-01T00:00:00Z,Montenegro,MNE,Hydro,0.13355941000000002
2018-03-01T00:00:00Z,Montenegro,MNE,Demand,0.30357947
2018-03-01T00:00:00Z,Montenegro,MNE,Production,0.2649442
2018-03-01T00:00:00Z,Montenegro,MNE,Net imports,-0.18793688
2018-03-01T00:00:00Z,Montenegro,MNE,Lignite,0.12992975
2018-03-01T00:00:00Z,Montenegro,MNE,Hydro,0.13501445
2018-04-01T00:00:00Z,Montenegro,MNE,Demand,0.23363397
2018-04-01T00:00:00Z,Montenegro,MNE,Production,0.1432027
2018-04-01T00:00:00Z,Montenegro,MNE,Net imports,-0.08884422
2018-04-01T00:00:00Z,Montenegro,MNE,Lignite,0
2018-04-01T00:00:00Z,Montenegro,MNE,Hydro,0.1432027
2018-05-01T00:00:00Z,Montenegro,MNE,Demand,0.23457187999999998
2018-05-01T00:00:00Z,Montenegro,MNE,Production,0.10285122
2018-05-01T00:00:00Z,Montenegro,MNE,Net imports,0.04911858
2018-05-01T00:00:00Z,Montenegro,MNE,Lignite,0.00355078
2018-05-01T00:00:00Z,Montenegro,MNE,Hydro,0.09859364
2018-05-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2018-05-01T00:00:00Z,Montenegro,MNE,Wind,7.067999999999999e-4
2018-06-01T00:00:00Z,Montenegro,MNE,Demand,0.25399926
2018-06-01T00:00:00Z,Montenegro,MNE,Production,0.23001791
2018-06-01T00:00:00Z,Montenegro,MNE,Net imports,0.023255790000000002
2018-06-01T00:00:00Z,Montenegro,MNE,Lignite,0.14793852000000002
2018-06-01T00:00:00Z,Montenegro,MNE,Hydro,0.06956434
2018-06-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2018-06-01T00:00:00Z,Montenegro,MNE,Wind,0.01251505
2018-07-01T00:00:00Z,Montenegro,MNE,Demand,0.30001639999999996
2018-07-01T00:00:00Z,Montenegro,MNE,Production,0.25331897000000003
2018-07-01T00:00:00Z,Montenegro,MNE,Net imports,0.04617655
2018-07-01T00:00:00Z,Montenegro,MNE,Lignite,0.15246246
2018-07-01T00:00:00Z,Montenegro,MNE,Hydro,0.08903469
2018-07-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2018-07-01T00:00:00Z,Montenegro,MNE,Wind,0.01182182
2018-08-01T00:00:00Z,Montenegro,MNE,Demand,0.33133238
2018-08-01T00:00:00Z,Montenegro,MNE,Production,0.25477552
2018-08-01T00:00:00Z,Montenegro,MNE,Net imports,0.07584021
2018-08-01T00:00:00Z,Montenegro,MNE,Lignite,0.13892627999999999
2018-08-01T00:00:00Z,Montenegro,MNE,Hydro,0.11016466
2018-08-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2018-08-01T00:00:00Z,Montenegro,MNE,Wind,0.005684580000000001
2018-09-01T00:00:00Z,Montenegro,MNE,Demand,0.26188914
2018-09-01T00:00:00Z,Montenegro,MNE,Production,0.21715975
2018-09-01T00:00:00Z,Montenegro,MNE,Net imports,0.04303546
2018-09-01T00:00:00Z,Montenegro,MNE,Lignite,0.14706562
2018-09-01T00:00:00Z,Montenegro,MNE,Hydro,0.05684111
2018-09-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2018-09-01T00:00:00Z,Montenegro,MNE,Wind,0.013253019999999999
2018-10-01T00:00:00Z,Montenegro,MNE,Demand,0.24468825000000002
2018-10-01T00:00:00Z,Montenegro,MNE,Production,0.22642706
2018-10-01T00:00:00Z,Montenegro,MNE,Net imports,0.01760227
2018-10-01T00:00:00Z,Montenegro,MNE,Lignite,0.15171110999999998
2018-10-01T00:00:00Z,Montenegro,MNE,Hydro,0.06041864
2018-10-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2018-10-01T00:00:00Z,Montenegro,MNE,Wind,0.014297309999999999
2018-11-01T00:00:00Z,Montenegro,MNE,Demand,0.33510794
2018-11-01T00:00:00Z,Montenegro,MNE,Production,0.27012522
2018-11-01T00:00:00Z,Montenegro,MNE,Net imports,0.06327369000000001
2018-11-01T00:00:00Z,Montenegro,MNE,Lignite,0.13028879000000002
2018-11-01T00:00:00Z,Montenegro,MNE,Hydro,0.12696576
2018-11-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2018-11-01T00:00:00Z,Montenegro,MNE,Wind,0.01287067
2018-12-01T00:00:00Z,Montenegro,MNE,Demand,0.32484528
2018-12-01T00:00:00Z,Montenegro,MNE,Production,0.34697578
2018-12-01T00:00:00Z,Montenegro,MNE,Net imports,-0.023143820000000002
2018-12-01T00:00:00Z,Montenegro,MNE,Lignite,0.15369699
2018-12-01T00:00:00Z,Montenegro,MNE,Hydro,0.17146858
2018-12-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2018-12-01T00:00:00Z,Montenegro,MNE,Wind,0.02181021
2019-01-01T00:00:00Z,Montenegro,MNE,Demand,0.34500569000000003
2019-01-01T00:00:00Z,Montenegro,MNE,Production,0.33155385000000004
2019-01-01T00:00:00Z,Montenegro,MNE,Net imports,0.01292609
2019-01-01T00:00:00Z,Montenegro,MNE,Lignite,0.15445757000000002
2019-01-01T00:00:00Z,Montenegro,MNE,Hydro,0.14267711
2019-01-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-01-01T00:00:00Z,Montenegro,MNE,Wind,0.03441917
2019-02-01T00:00:00Z,Montenegro,MNE,Demand,0.28554772
2019-02-01T00:00:00Z,Montenegro,MNE,Production,0.33556478
2019-02-01T00:00:00Z,Montenegro,MNE,Net imports,-0.050925069999999996
2019-02-01T00:00:00Z,Montenegro,MNE,Lignite,0.13889262
2019-02-01T00:00:00Z,Montenegro,MNE,Hydro,0.16220674
2019-02-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-02-01T00:00:00Z,Montenegro,MNE,Wind,0.034465420000000004
2019-03-01T00:00:00Z,Montenegro,MNE,Demand,0.27032776999999997
2019-03-01T00:00:00Z,Montenegro,MNE,Production,0.2740029
2019-03-01T00:00:00Z,Montenegro,MNE,Net imports,-0.0035737100000000003
2019-03-01T00:00:00Z,Montenegro,MNE,Lignite,0.15285553999999998
2019-03-01T00:00:00Z,Montenegro,MNE,Hydro,0.09284921
2019-03-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-03-01T00:00:00Z,Montenegro,MNE,Wind,0.02829815
2019-04-01T00:00:00Z,Montenegro,MNE,Demand,0.24193322
2019-04-01T00:00:00Z,Montenegro,MNE,Production,0.09618854
2019-04-01T00:00:00Z,Montenegro,MNE,Net imports,0.17872876
2019-04-01T00:00:00Z,Montenegro,MNE,Lignite,0
2019-04-01T00:00:00Z,Montenegro,MNE,Hydro,0.0803082
2019-04-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-04-01T00:00:00Z,Montenegro,MNE,Wind,0.01588034
2019-05-01T00:00:00Z,Montenegro,MNE,Demand,0.25194052
2019-05-01T00:00:00Z,Montenegro,MNE,Production,0.18275720999999998
2019-05-01T00:00:00Z,Montenegro,MNE,Net imports,0.10452176919999999
2019-05-01T00:00:00Z,Montenegro,MNE,Lignite,0
2019-05-01T00:00:00Z,Montenegro,MNE,Hydro,0.16249479
2019-05-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-05-01T00:00:00Z,Montenegro,MNE,Wind,0.02026242
2019-06-01T00:00:00Z,Montenegro,MNE,Demand,0.266964
2019-06-01T00:00:00Z,Montenegro,MNE,Production,0.26757137
2019-06-01T00:00:00Z,Montenegro,MNE,Net imports,0.16039046210000002
2019-06-01T00:00:00Z,Montenegro,MNE,Lignite,0.1102542
2019-06-01T00:00:00Z,Montenegro,MNE,Hydro,0.14085639
2019-06-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-06-01T00:00:00Z,Montenegro,MNE,Wind,0.01646078
2019-07-01T00:00:00Z,Montenegro,MNE,Demand,0.307218
2019-07-01T00:00:00Z,Montenegro,MNE,Production,0.26422010999999995
2019-07-01T00:00:00Z,Montenegro,MNE,Net imports,0.19213478
2019-07-01T00:00:00Z,Montenegro,MNE,Lignite,0.15372269
2019-07-01T00:00:00Z,Montenegro,MNE,Hydro,0.09169675
2019-07-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-07-01T00:00:00Z,Montenegro,MNE,Wind,0.01880067
2019-08-01T00:00:00Z,Montenegro,MNE,Demand,0.32970299999999997
2019-08-01T00:00:00Z,Montenegro,MNE,Production,0.24317081
2019-08-01T00:00:00Z,Montenegro,MNE,Net imports,0.20863384
2019-08-01T00:00:00Z,Montenegro,MNE,Lignite,0.14432817
2019-08-01T00:00:00Z,Montenegro,MNE,Hydro,0.08661925
2019-08-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-08-01T00:00:00Z,Montenegro,MNE,Wind,0.01222339
2019-09-01T00:00:00Z,Montenegro,MNE,Demand,0.26641699999999996
2019-09-01T00:00:00Z,Montenegro,MNE,Production,0.26096052
2019-09-01T00:00:00Z,Montenegro,MNE,Net imports,0.18066871
2019-09-01T00:00:00Z,Montenegro,MNE,Lignite,0.14966493
2019-09-01T00:00:00Z,Montenegro,MNE,Hydro,0.09363496
2019-09-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-09-01T00:00:00Z,Montenegro,MNE,Wind,0.01766063
2019-10-01T00:00:00Z,Montenegro,MNE,Demand,0.252498
2019-10-01T00:00:00Z,Montenegro,MNE,Production,0.19919283999999998
2019-10-01T00:00:00Z,Montenegro,MNE,Net imports,0.18997688
2019-10-01T00:00:00Z,Montenegro,MNE,Lignite,0.154498
2019-10-01T00:00:00Z,Montenegro,MNE,Hydro,0.033232109999999995
2019-10-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-10-01T00:00:00Z,Montenegro,MNE,Wind,0.01146273
2019-11-01T00:00:00Z,Montenegro,MNE,Demand,0.263789
2019-11-01T00:00:00Z,Montenegro,MNE,Production,0.36725842
2019-11-01T00:00:00Z,Montenegro,MNE,Net imports,0.0755487
2019-11-01T00:00:00Z,Montenegro,MNE,Lignite,0.11246794
2019-11-01T00:00:00Z,Montenegro,MNE,Hydro,0.21252846
2019-11-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-11-01T00:00:00Z,Montenegro,MNE,Wind,0.04226202
2019-12-01T00:00:00Z,Montenegro,MNE,Demand,0.315851
2019-12-01T00:00:00Z,Montenegro,MNE,Production,0.4612756
2019-12-01T00:00:00Z,Montenegro,MNE,Net imports,-0.05091894928
2019-12-01T00:00:00Z,Montenegro,MNE,Lignite,0.11379894
2019-12-01T00:00:00Z,Montenegro,MNE,Hydro,0.30930398000000003
2019-12-01T00:00:00Z,Montenegro,MNE,Other renewables,0
2019-12-01T00:00:00Z,Montenegro,MNE,Wind,0.03817268
2020-01-01T00:00:00Z,Montenegro,MNE,Demand,0.3297362
2020-01-01T00:00:00Z,Montenegro,MNE,Production,0.36078532
2020-01-01T00:00:00Z,Montenegro,MNE,Net imports,0.22983235999999999
2020-01-01T00:00:00Z,Montenegro,MNE,Lignite,0.15306524999999999
2020-01-01T00:00:00Z,Montenegro,MNE,Hydro,0.1833032
