country,state,date,variable,generation_gwh,share_of_generation_pct,capacity_mw,emissions_ktco2,share_of_emissions_pct
India,India Total,2020-07-01,Other Fossil,11.16,0.01,509.71,7.81,0.01
India,India Total,2020-07-01,Other Renewables,144.24,0.12,0.0,5.48,0.01
India,India Total,2020-07-01,Renewables,31195.79,26.0,133976.54,862.77,1.25
India,India Total,2020-07-01,Solar,4639.49,3.87,35475.85,222.7,0.32
India,India Total,2020-07-01,Wind,6966.95,5.81,37914.55,76.64,0.11
India,India Total,2020-07-01,Wind and solar,11606.44,9.68,73390.4,299.34,0.43
India,India Total,2020-08-01,Bioenergy,426.03,0.36,10314.56,97.99,0.15
India,India Total,2020-08-01,Clean,38304.91,32.64,141317.65,943.1,1.46
India,India Total,2020-08-01,Coal,74687.06,63.65,205942.5,61243.39,95.22
India,India Total,2020-08-01,Fossil,79033.7,67.35,231389.22,63375.59,98.53
India,India Total,2020-08-01,Gas,4335.48,3.69,24937.01,2124.39,3.3
India,India Total,2020-08-01,Hydro,20224.66,17.24,50439.18,485.39,0.75
India,India Total,2020-08-01,Nuclear,3590.73,3.06,6780.0,43.09,0.07
India,India Total,2020-08-01,Other Fossil,11.16,0.01,509.71,7.81,0.01
India,India Total,2020-08-01,Other Renewables,153.24,0.13,0.0,5.82,0.01
India,India Total,2020-08-01,Renewables,34714.18,29.58,134537.65,900.01,1.39
India,India Total,2020-08-01,Solar,4264.75,3.63,35784.36,204.71,0.32
India,India Total,2020-08-01,Wind,9645.5,8.22,37999.55,106.1,0.16
India,India Total,2020-08-01,Wind and solar,13910.25,11.85,73783.91,310.81,0.48
India,India Total,2020-09-01,Bioenergy,453.01,0.38,10314.56,104.19,0.15
India,India Total,2020-09-01,Clean,34145.68,28.43,141753.64,914.33,1.32
India,India Total,2020-09-01,Coal,81583.85,67.91,205942.5,66898.76,95.61
India,India Total,2020-09-01,Fossil,85987.73,71.58,231354.22,69058.85,98.7
India,India Total,2020-09-01,Gas,4393.48,3.66,24902.01,2152.81,3.08
India,India Total,2020-09-01,Hydro,20267.43,16.87,50439.18,486.42,0.7
India,India Total,2020-09-01,Nuclear,3881.96,3.23,6780.0,46.58,0.07
India,India Total,2020-09-01,Other Fossil,10.4,0.01,509.71,7.28,0.01
India,India Total,2020-09-01,Other Renewables,140.44,0.12,0.0,5.34,0.01
India,India Total,2020-09-01,Renewables,30263.72,25.2,134973.64,867.75,1.25
India,India Total,2020-09-01,Solar,4550.71,3.79,36095.75,218.43,0.31
India,India Total,2020-09-01,Wind,4852.13,4.04,38124.15,53.37,0.08
India,India Total,2020-09-01,Wind and solar,9402.84,7.83,74219.9,271.8,0.39
India,India Total,2020-10-01,Bioenergy,558.98,0.48,10314.56,128.57,0.18
India,India Total,2020-10-01,Clean,27899.19,23.74,142159.87,804.52,1.11
India,India Total,2020-10-01,Coal,84889.02,72.21,205842.5,69608.99,95.68
India,India Total,2020-10-01,Fossil,89655.52,76.26,231254.22,71945.79,98.9
India,India Total,2020-10-01,Gas,4760.75,4.05,24902.01,2332.77,3.21
India,India Total,2020-10-01,Hydro,14343.77,12.2,50439.68,344.25,0.47
India,India Total,2020-10-01,Nuclear,3969.13,3.38,6780.0,47.63,0.07
India,India Total,2020-10-01,Other Fossil,5.75,0.0,509.71,4.03,0.01
India,India Total,2020-10-01,Other Renewables,161.37,0.14,0.0,6.13,0.01
India,India Total,2020-10-01,Renewables,23930.06,20.36,135379.87,756.89,1.04
India,India Total,2020-10-01,Solar,4876.01,4.15,36362.58,234.05,0.32
India,India Total,2020-10-01,Wind,3989.93,3.39,38263.05,43.89,0.06
India,India Total,2020-10-01,Wind and solar,8865.94,7.54,74625.63,277.94,0.38
India,India Total,2020-11-01,Bioenergy,1741.35,1.65,10314.56,400.51,0.59
India,India Total,2020-11-01,Clean,22904.92,21.71,142956.33,931.97,1.38
India,India Total,2020-11-01,Coal,78714.7,74.65,205842.5,64546.06,95.83
India,India Total,2020-11-01,Fossil,82535.46,78.27,231254.22,66422.62,98.61
India,India Total,2020-11-01,Gas,3799.87,3.6,24902.01,1861.94,2.76
India,India Total,2020-11-01,Hydro,9273.35,8.79,50472.68,222.56,0.33
India,India Total,2020-11-01,Nuclear,3830.99,3.63,6780.0,45.97,0.07
India,India Total,2020-11-01,Other Fossil,20.89,0.02,509.71,14.62,0.02
India,India Total,2020-11-01,Other Renewables,161.69,0.15,0.0,6.14,0.01
India,India Total,2020-11-01,Renewables,19073.93,18.08,136176.33,886.0,1.31
India,India Total,2020-11-01,Solar,4592.33,4.36,36955.54,220.43,0.33
India,India Total,2020-11-01,Wind,3305.21,3.13,38433.55,36.36,0.05
India,India Total,2020-11-01,Wind and solar,7897.54,7.49,75389.09,256.79,0.38
India,India Total,2020-12-01,Bioenergy,2310.6,2.01,10314.56,531.44,0.71
India,India Total,2020-12-01,Clean,23794.09,20.66,143777.04,1067.0,1.42
India,India Total,2020-12-01,Coal,87910.39,76.31,206112.5,72086.52,96.28
India,India Total,2020-12-01,Fossil,91411.03,79.35,231524.22,73803.54,98.58
India,India Total,2020-12-01,Gas,3492.53,3.03,24902.01,1711.34,2.29
India,India Total,2020-12-01,Hydro,8857.22,7.69,50548.68,212.57,0.28
India,India Total,2020-12-01,Nuclear,3894.84,3.38,6780.0,46.74,0.06
India,India Total,2020-12-01,Other Fossil,8.11,0.01,509.71,5.68,0.01
India,India Total,2020-12-01,Other Renewables,167.18,0.15,0.0,6.35,0.01
India,India Total,2020-12-01,Renewables,19899.25,17.28,136997.04,1020.26,1.36
India,India Total,2020-12-01,Solar,4748.53,4.12,37509.65,227.93,0.3
India,India Total,2020-12-01,Wind,3815.72,3.31,38624.15,41.97,0.06
India,India Total,2020-12-01,Wind and solar,8564.25,7.43,76133.8,269.9,0.36
India,India Total,2021-01-01,Bioenergy,2344.03,1.96,10314.56,539.13,0.68
India,India Total,2021-01-01,Clean,22688.36,18.93,145434.97,1061.58,1.34
India,India Total,2021-01-01,Coal,94164.84,78.55,206532.5,77215.17,96.81
India,India Total,2021-01-01,Fossil,97191.82,81.08,231944.22,78700.66,98.67
India,India Total,2021-01-01,Gas,3016.2,2.52,24902.01,1477.94,1.85
India,India Total,2021-01-01,Hydro,8537.61,7.12,50817.68,204.9,0.26
India,India Total,2021-01-01,Nuclear,3214.5,2.68,6780.0,38.57,0.05
India,India Total,2021-01-01,Other Fossil,10.78,0.01,509.71,7.55,0.01
India,India Total,2021-01-01,Other Renewables,164.5,0.14,0.0,6.25,0.01
India,India Total,2021-01-01,Renewables,19473.86,16.25,138654.97,1023.01,1.29
India,India Total,2021-01-01,Solar,4865.41,4.06,38839.08,233.54,0.29
India,India Total,2021-01-01,Wind,3562.31,2.97,38683.65,39.19,0.05
India,India Total,2021-01-01,Wind and solar,8427.72,7.03,77522.73,272.73,0.34
India,India Total,2021-02-01,Bioenergy,2116.77,1.88,10314.56,486.86,0.65
India,India Total,2021-02-01,Clean,21071.28,18.75,146004.7,1004.66,1.34
India,India Total,2021-02-01,Coal,88161.89,78.46,207692.5,72292.75,96.6
India,India Total,2021-02-01,Fossil,91299.26,81.26,233104.22,73831.54,98.66
India,India Total,2021-02-01,Gas,3130.36,2.79,24902.01,1533.88,2.05
India,India Total,2021-02-01,Hydro,7781.43,6.92,50992.27,186.75,0.25
India,India Total,2021-02-01,Nuclear,2704.82,2.41,6780.0,32.46,0.04
India,India Total,2021-02-01,Other Fossil,7.01,0.01,509.71,4.91,0.01
India,India Total,2021-02-01,Other Renewables,159.64,0.14,0.0,6.07,0.01
India,India Total,2021-02-01,Renewables,18366.46,16.34,139224.7,972.2,1.3
India,India Total,2021-02-01,Solar,5435.79,4.84,39128.72,260.92,0.35
India,India Total,2021-02-01,Wind,2872.83,2.56,38789.15,31.6,0.04
India,India Total,2021-02-01,Wind and solar,8308.62,7.4,77917.87,292.52,0.39
India,India Total,2021-03-01,Bioenergy,1857.02,1.41,10314.56,427.11,0.49
India,India Total,2021-03-01,Clean,24305.3,18.5,147468.01,1046.57,1.19
India,India Total,2021-03-01,Coal,103108.39,78.46,209282.5,84548.88,96.57
India,India Total,2021-03-01,Fossil,107105.05,81.51,234694.22,86508.98,98.81
India,India Total,2021-03-01,Gas,3988.37,3.04,24902.01,1954.3,2.23
India,India Total,2021-03-01,Hydro,8825.42,6.72,50996.02,211.81,0.24
India,India Total,2021-03-01,Nuclear,3161.24,2.41,6780.0,37.93,0.04
India,India Total,2021-03-01,Other Fossil,8.29,0.01,509.71,5.8,0.01
India,India Total,2021-03-01,Other Renewables,175.51,0.13,0.0,6.67,0.01
India,India Total,2021-03-01,Renewables,21144.06,16.09,140688.01,1008.64,1.15
India,India Total,2021-03-01,Solar,6754.24,5.14,40130.38,324.2,0.37
India,India Total,2021-03-01,Wind,3531.87,2.69,39247.05,38.85,0.04
India,India Total,2021-03-01,Wind and solar,10286.11,7.83,79377.43,363.05,0.41
India,India Total,2021-04-01,Bioenergy,1172.97,0.92,10327.06,269.78,0.32
India,India Total,2021-04-01,Clean,23278.21,18.33,148079.24,860.83,1.03
India,India Total,2021-04-01,Coal,99963.45,78.73,209282.5,81970.03,96.82
India,India Total,2021-04-01,Fossil,103697.4,81.68,234661.72,83801.11,98.99
India,India Total,2021-04-01,Gas,3727.03,2.94,24869.51,1826.24,2.16
India,India Total,2021-04-01,Hydro,8705.61,6.86,50996.02,208.93,0.25
India,India Total,2021-04-01,Nuclear,3363.72,2.65,6780.0,40.36,0.05
India,India Total,2021-04-01,Other Fossil,6.92,0.01,509.71,4.84,0.01
India,India Total,2021-04-01,Other Renewables,179.34,0.14,0.0,6.81,0.01
India,India Total,2021-04-01,Renewables,19914.49,15.68,141299.24,820.47,0.98
India,India Total,2021-04-01,Solar,6122.19,4.82,40631.51,293.87,0.35
India,India Total,2021-04-01,Wind,3734.38,2.94,39344.65,41.08,0.05
India,India Total,2021-04-01,Wind and solar,9856.57,7.76,79976.16,334.95,0.4
India,India Total,2021-05-01,Bioenergy,706.08,0.6,10339.56,162.4,0.23
India,India Total,2021-05-01,Clean,30267.87,25.7,148690.47,878.13,1.23
India,India Total,2021-05-01,Coal,84046.88,71.36,208612.5,68918.44,96.4
India,India Total,2021-05-01,Fossil,87506.63,74.3,233991.72,70615.14,98.78
India,India Total,2021-05-01,Gas,3453.0,2.93,24869.51,1691.97,2.37
India,India Total,2021-05-01,Hydro,12306.75,10.45,50996.02,295.36,0.41
India,India Total,2021-05-01,Nuclear,4000.16,3.4,6780.0,48.0,0.07
India,India Total,2021-05-01,Other Fossil,6.75,0.01,509.71,4.73,0.01
India,India Total,2021-05-01,Other Renewables,176.69,0.15,0.0,6.71,0.01
India,India Total,2021-05-01,Renewables,26267.71,22.3,141910.47,830.13,1.16
India,India Total,2021-05-01,Solar,5994.67,5.09,41132.64,287.74,0.4
India,India Total,2021-05-01,Wind,7083.52,6.01,39442.25,77.92,0.11
India,India Total,2021-05-01,Wind and solar,13078.19,11.1,80574.89,365.66,0.51
India,India Total,2021-06-01,Bioenergy,468.95,0.38,10449.35,107.86,0.15
India,India Total,2021-06-01,Clean,36990.71,30.21,150370.49,957.7,1.36
India,India Total,2021-06-01,Coal,82006.65,66.98,208612.5,67245.45,96.22
India,India Total,2021-06-01,Fossil,85437.74,69.79,233991.72,68928.07,98.63
India,India Total,2021-06-01,Gas,3424.5,2.8,24869.51,1678.01,2.4
India,India Total,2021-06-01,Hydro,16733.85,13.67,51093.11,401.61,0.57
India,India Total,2021-06-01,Nuclear,3892.12,3.18,6780.0,46.71,0.07
India,India Total,2021-06-01,Other Fossil,6.59,0.01,509.71,4.61,0.01
India,India Total,2021-06-01,Other Renewables,164.11,0.13,0.0,6.24,0.01
India,India Total,2021-06-01,Renewables,33098.59,27.03,143590.49,910.99,1.29
India,India Total,2021-06-01,Solar,6006.23,4.91,42532.48,288.3,0.41
India,India Total,2021-06-01,Wind,9725.45,7.94,39515.55,106.98,0.15
India,India Total,2021-06-01,Wind and solar,15731.68,12.85,82048.03,395.28,0.56
India,India Total,2021-07-01,Bioenergy,994.87,0.74,10559.14,228.82,0.3
India,India Total,2021-07-01,Clean,41327.26,30.9,151984.93,1131.29,1.5
India,India Total,2021-07-01,Coal,89044.62,66.57,209412.5,73016.59,96.32
India,India Total,2021-07-01,Fossil,92426.67,69.1,234791.72,74675.4,98.51
India,India Total,2021-07-01,Gas,3374.39,2.52,24869.51,1653.45,2.18
India,India Total,2021-07-01,Hydro,19967.36,14.93,51116.82,479.22,0.63
India,India Total,2021-07-01,Nuclear,3613.17,2.7,6780.0,43.36,0.06
India,India Total,2021-07-01,Other Fossil,7.66,0.01,509.71,5.36,0.01
India,India Total,2021-07-01,Other Renewables,160.52,0.12,0.0,6.1,0.01
India,India Total,2021-07-01,Renewables,37714.09,28.2,145204.93,1087.93,1.44
India,India Total,2021-07-01,Solar,5170.06,3.87,43940.12,248.16,0.33
India,India Total,2021-07-01,Wind,11421.28,8.54,39588.85,125.63,0.17
India,India Total,2021-07-01,Wind and solar,16591.34,12.41,83528.97,373.79,0.5
India,India Total,2021-08-01,Bioenergy,452.03,0.33,10572.45,103.97,0.13
India,India Total,2021-08-01,Clean,40316.03,29.53,153830.53,1034.8,1.31
India,India Total,2021-08-01,Coal,92489.65,67.73,209412.5,75841.51,96.35
India,India Total,2021-08-01,Fossil,96231.95,70.48,234791.72,77676.73,98.69
India,India Total,2021-08-01,Gas,3735.19,2.74,24869.51,1830.24,2.33
India,India Total,2021-08-01,Hydro,21746.01,15.93,51175.02,521.9,0.66
India,India Total,2021-08-01,Nuclear,3139.89,2.3,6780.0,37.68,0.05
India,India Total,2021-08-01,Other Fossil,7.11,0.01,509.71,4.98,0.01
India,India Total,2021-08-01,Other Renewables,179.67,0.13,0.0,6.83,0.01
India,India Total,2021-08-01,Renewables,37176.14,27.23,147050.53,997.12,1.26
India,India Total,2021-08-01,Solar,5449.51,3.99,45611.91,261.58,0.33
India,India Total,2021-08-01,Wind,9348.92,6.85,39691.15,102.84,0.13
India,India Total,2021-08-01,Wind and solar,14798.43,10.84,85303.06,364.42,0.46
India,India Total,2021-09-01,Bioenergy,391.41,0.32,10577.45,90.02,0.13
India,India Total,2021-09-01,Clean,36151.1,29.76,154825.06,943.1,1.35
India,India Total,2021-09-01,Coal,81990.75,67.5,208812.5,67232.42,96.31
India,India Total,2021-09-01,Fossil,85318.96,70.24,234191.72,68864.73,98.65
India,India Total,2021-09-01,Gas,3321.13,2.73,24869.51,1627.35,2.33
India,India Total,2021-09-01,Hydro,19290.4,15.88,51322.02,462.97,0.66
India,India Total,2021-09-01,Nuclear,3896.95,3.21,6780.0,46.76,0.07
India,India Total,2021-09-01,Other Fossil,7.08,0.01,509.71,4.96,0.01
India,India Total,2021-09-01,Other Renewables,181.98,0.15,0.0,6.92,0.01
India,India Total,2021-09-01,Renewables,32254.15,26.55,148045.06,896.34,1.28
India,India Total,2021-09-01,Solar,5409.09,4.45,46275.14,259.64,0.37
India,India Total,2021-09-01,Wind,6981.27,5.75,39870.45,76.79,0.11
India,India Total,2021-09-01,Wind and solar,12390.36,10.2,86145.59,336.43,0.48
India,India Total,2021-10-01,Bioenergy,571.59,0.47,10577.45,131.47,0.18
India,India Total,2021-10-01,Clean,31201.31,25.71,156347.46,927.07,1.26
India,India Total,2021-10-01,Coal,86461.29,71.27,209922.5,70898.26,96.31
India,India Total,2021-10-01,Fossil,90105.68,74.27,235301.72,72687.18,98.74
India,India Total,2021-10-01,Gas,3629.3,2.99,24869.51,1778.36,2.42
India,India Total,2021-10-01,Hydro,16809.85,13.86,51334.02,403.44,0.55
India,India Total,2021-10-01,Nuclear,4417.41,3.64,6780.0,53.01,0.07
India,India Total,2021-10-01,Other Fossil,15.09,0.01,509.71,10.56,0.01
India,India Total,2021-10-01,Other Renewables,198.64,0.16,0.0,7.55,0.01
India,India Total,2021-10-01,Renewables,26783.9,22.07,149567.46,874.06,1.19
India,India Total,2021-10-01,Solar,6225.9,5.13,47665.89,298.84,0.41
India,India Total,2021-10-01,Wind,2977.92,2.45,39990.1,32.76,0.04
India,India Total,2021-10-01,Wind and solar,9203.82,7.58,87655.99,331.6,0.45
India,India Total,2021-11-01,Bioenergy,1776.28,1.65,10609.72,408.54,0.6
India,India Total,2021-11-01,Clean,24926.66,23.15,157323.53,996.09,1.45
India,India Total,2021-11-01,Coal,80393.58,74.69,209809.5,65922.73,96.87
India,India Total,2021-11-01,Fossil,82708.87,76.84,235188.72,67059.23,98.54
India,India Total,2021-11-01,Gas,2305.75,2.14,24869.51,1129.82,1.66
India,India Total,2021-11-01,Hydro,10584.84,9.83,51343.57,254.04,0.37
India,India Total,2021-11-01,Nuclear,4062.63,3.77,6780.0,48.75,0.07
India,India Total,2021-11-01,Other Fossil,9.54,0.01,509.71,6.68,0.01
India,India Total,2021-11-01,Other Renewables,210.64,0.2,0.0,8.0,0.01
India,India Total,2021-11-01,Renewables,20864.03,19.38,150543.53,947.34,1.38
India,India Total,2021-11-01,Solar,5014.77,4.66,48556.64,240.71,0.35
India,India Total,2021-11-01,Wind,3277.5,3.04,40033.6,36.05,0.05
India,India Total,2021-11-01,Wind and solar,8292.27,7.7,88590.24,276.76,0.4
India,India Total,2021-12-01,Bioenergy,2479.8,2.09,10609.72,570.35,0.74
India,India Total,2021-12-01,Clean,25271.92,21.31,158234.94,1160.98,1.51
India,India Total,2021-12-01,Coal,91012.72,76.76,209809.5,74630.43,97.03
India,India Total,2021-12-01,Fossil,93295.51,78.69,235188.72,75750.7,98.49
India,India Total,2021-12-01,Gas,2274.68,1.92,24869.51,1114.59,1.45
India,India Total,2021-12-01,Hydro,8696.22,7.33,51347.84,208.71,0.27
India,India Total,2021-12-01,Nuclear,4451.32,3.75,6780.0,53.42,0.07
India,India Total,2021-12-01,Other Fossil,8.11,0.01,509.71,5.68,0.01
India,India Total,2021-12-01,Other Renewables,209.54,0.18,0.0,7.96,0.01
India,India Total,2021-12-01,Renewables,20820.6,17.56,151454.94,1107.56,1.44
India,India Total,2021-12-01,Solar,5858.03,4.94,49430.11,281.19,0.37
India,India Total,2021-12-01,Wind,3577.01,3.02,40067.27,39.35,0.05
India,India Total,2021-12-01,Wind and solar,9435.04,7.96,89497.38,320.54,0.42
India,India Total,2022-01-01,Bioenergy,2396.96,1.98,10609.72,551.3,0.69
India,India Total,2022-01-01,Clean,24703.31,20.41,159158.65,1155.46,1.45
India,India Total,2022-01-01,Coal,94081.75,77.76,210739.5,77147.04,97.18
India,India Total,2022-01-01,Fossil,96292.28,79.59,236118.72,78234.23,98.55
India,India Total,2022-01-01,Gas,2191.34,1.81,24869.51,1073.76,1.35
India,India Total,2022-01-01,Hydro,8025.88,6.63,51364.42,192.62,0.24
India,India Total,2022-01-01,Nuclear,4056.7,3.35,6780.0,48.68,0.06
India,India Total,2022-01-01,Other Fossil,19.19,0.02,509.71,13.43,0.02
India,India Total,2022-01-01,Other Renewables,214.46,0.18,0.0,8.15,0.01
India,India Total,2022-01-01,Renewables,20646.61,17.06,152378.65,1106.78,1.39
India,India Total,2022-01-01,Solar,6611.09,5.46,50303.58,317.33,0.4
India,India Total,2022-01-01,Wind,3398.22,2.81,40100.93,37.38,0.05
India,India Total,2022-01-01,Wind and solar,10009.31,8.27,90404.51,354.71,0.45
India,India Total,2022-02-01,Bioenergy,2198.48,1.87,10627.18,505.65,0.66
India,India Total,2022-02-01,Clean,24575.52,20.9,159666.85,1133.73,1.48
India,India Total,2022-02-01,Coal,90825.48,77.29,210519.5,74476.9,97.17
India,India Total,2022-02-01,Fossil,92931.51,79.09,235898.72,75510.55,98.52
India,India Total,2022-02-01,Gas,2097.97,1.79,24869.51,1028.01,1.34
India,India Total,2022-02-01,Hydro,8001.0,6.81,51352.12,192.02,0.25
India,India Total,2022-02-01,Nuclear,3811.39,3.24,6780.0,45.74,0.06
India,India Total,2022-02-01,Other Fossil,8.06,0.01,509.71,5.64,0.01
India,India Total,2022-02-01,Other Renewables,180.71,0.15,0.0,6.87,0.01
India,India Total,2022-02-01,Renewables,20764.13,17.66,152886.85,1087.99,1.42
India,India Total,2022-02-01,Solar,7276.19,6.19,50777.77,349.26,0.46
India,India Total,2022-02-01,Wind,3107.75,2.64,40129.78,34.19,0.04
India,India Total,2022-02-01,Wind and solar,10383.94,8.83,90907.55,383.45,0.5
India,India Total,2022-03-01,Bioenergy,2447.22,1.76,10682.36,562.86,0.63
India,India Total,2022-03-01,Clean,30633.46,21.97,163189.9,1337.46,1.5
India,India Total,2022-03-01,Coal,106264.52,76.23,211179.5,87136.91,97.14
India,India Total,2022-03-01,Fossil,108761.15,78.02,236558.72,88363.44,98.51
India,India Total,2022-03-01,Gas,2481.49,1.78,24869.51,1215.93,1.36
India,India Total,2022-03-01,Hydro,11222.88,8.05,51373.42,269.35,0.3
India,India Total,2022-03-01,Nuclear,4406.57,3.16,6780.0,52.88,0.06
India,India Total,2022-03-01,Other Fossil,15.14,0.01,509.71,10.6,0.01
India,India Total,2022-03-01,Other Renewables,211.72,0.15,0.0,8.05,0.01
India,India Total,2022-03-01,Renewables,26226.89,18.81,156409.9,1284.58,1.44
India,India Total,2022-03-01,Solar,8338.23,5.98,53996.54,400.24,0.45
India,India Total,2022-03-01,Wind,4006.84,2.87,40357.58,44.08,0.05
India,India Total,2022-03-01,Wind and solar,12345.07,8.85,94354.12,444.32,0.5
India,India Total,2022-04-01,Bioenergy,1758.71,1.24,10682.36,404.5,0.44
India,India Total,2022-04-01,Clean,30179.31,21.28,164901.52,1193.73,1.31
India,India Total,2022-04-01,Coal,108910.8,76.83,210699.5,89306.85,97.27
India,India Total,2022-04-01,Fossil,111582.83,78.72,236078.42,90618.58,98.7
India,India Total,2022-04-01,Gas,2660.45,1.88,24869.21,1303.62,1.42
India,India Total,2022-04-01,Hydro,12223.36,8.62,51573.42,293.36,0.32
India,India Total,2022-04-01,Nuclear,3521.19,2.48,6780.0,42.25,0.05
India,India Total,2022-04-01,Other Fossil,11.58,0.01,509.71,8.11,0.01
India,India Total,2022-04-01,Other Renewables,215.56,0.15,0.0,8.19,0.01
India,India Total,2022-04-01,Renewables,26658.12,18.8,158121.52,1151.48,1.26
India,India Total,2022-04-01,Solar,8334.25,5.88,55337.66,400.04,0.44
India,India Total,2022-04-01,Wind,4126.24,2.91,40528.08,45.39,0.05
India,India Total,2022-04-01,Wind and solar,12460.49,8.79,95865.74,445.43,0.49
India,India Total,2022-05-01,Bioenergy,1029.27,0.71,10682.36,236.73,0.27
India,India Total,2022-05-01,Clean,37288.6,25.59,166848.99,1147.15,1.29
India,India Total,2022-05-01,Coal,105955.63,72.72,210699.5,86883.62,97.36
India,India Total,2022-05-01,Fossil,108416.17,74.41,236078.42,88091.27,98.72
India,India Total,2022-05-01,Gas,2451.1,1.68,24869.21,1201.04,1.35
India,India Total,2022-05-01,Hydro,13525.59,9.28,51728.92,324.61,0.36
India,India Total,2022-05-01,Nuclear,3524.72,2.42,6780.0,42.3,0.05
India,India Total,2022-05-01,Other Fossil,9.44,0.01,509.71,6.61,0.01
India,India Total,2022-05-01,Other Renewables,207.2,0.14,0.0,7.87,0.01
India,India Total,2022-05-01,Renewables,33763.88,23.17,160068.99,1104.85,1.24
India,India Total,2022-05-01,Solar,8827.55,6.06,56951.33,423.72,0.47
India,India Total,2022-05-01,Wind,10174.27,6.98,40706.38,111.92,0.13
India,India Total,2022-05-01,Wind and solar,19001.82,13.04,97657.71,535.64,0.6
India,India Total,2022-06-01,Bioenergy,633.32,0.44,10682.36,145.66,0.17
India,India Total,2022-06-01,Clean,37310.48,26.11,167686.53,1054.28,1.21
India,India Total,2022-06-01,Coal,103219.09,72.22,210699.5,84639.65,97.43
India,India Total,2022-06-01,Fossil,105618.17,73.9,236078.42,85817.23,98.79
India,India Total,2022-06-01,Gas,2389.39,1.67,24869.21,1170.8,1.35
India,India Total,2022-06-01,Hydro,14645.01,10.25,51730.42,351.48,0.4
India,India Total,2022-06-01,Nuclear,3867.38,2.71,6780.0,46.41,0.05
India,India Total,2022-06-01,Other Fossil,9.69,0.01,509.71,6.78,0.01
India,India Total,2022-06-01,Other Renewables,196.31,0.14,0.0,7.46,0.01
India,India Total,2022-06-01,Renewables,33443.1,23.4,160906.53,1007.87,1.16
India,India Total,2022-06-01,Solar,8259.94,5.78,57705.72,396.48,0.46
India,India Total,2022-06-01,Wind,9708.52,6.79,40788.03,106.79,0.12
India,India Total,2022-06-01,Wind and solar,17968.46,12.57,98493.75,503.27,0.58
India,India Total,2022-07-01,Bioenergy,455.97,0.33,10682.36,104.87,0.13
India,India Total,2022-07-01,Clean,42622.55,31.11,168067.56,1105.33,1.42
India,India Total,2022-07-01,Coal,92343.23,67.41,210699.5,75721.45,97.31
India,India Total,2022-07-01,Fossil,94355.88,68.88,236055.42,76709.82,98.58
India,India Total,2022-07-01,Gas,2002.31,1.46,24846.21,981.13,1.26
India,India Total,2022-07-01,Hydro,20705.93,15.12,51738.07,496.94,0.64
India,India Total,2022-07-01,Nuclear,4016.93,2.93,6780.0,48.2,0.06
India,India Total,2022-07-01,Other Fossil,10.34,0.01,509.71,7.24,0.01
India,India Total,2022-07-01,Other Renewables,211.41,0.15,0.0,8.03,0.01
India,India Total,2022-07-01,Renewables,38605.62,28.18,161287.56,1057.13,1.36
India,India Total,2022-07-01,Solar,6965.88,5.09,57973.8,334.36,0.43
India,India Total,2022-07-01,Wind,10266.43,7.49,40893.33,112.93,0.15
India,India Total,2022-07-01,Wind and solar,17232.31,12.58,98867.13,447.29,0.58
India,India Total,2022-08-01,Bioenergy,397.28,0.29,10682.36,91.37,0.12
India,India Total,2022-08-01,Clean,45245.53,32.67,169707.81,1192.91,1.55
India,India Total,2022-08-01,Coal,91253.92,65.9,210699.5,74828.22,97.19
India,India Total,2022-08-01,Fossil,93230.0,67.33,236055.42,75798.32,98.45
India,India Total,2022-08-01,Gas,1967.39,1.42,24846.21,964.02,1.25
India,India Total,2022-08-01,Hydro,24925.09,18.0,51738.07,598.2,0.78
India,India Total,2022-08-01,Nuclear,3586.77,2.59,6780.0,43.04,0.06
India,India Total,2022-08-01,Other Fossil,8.69,0.01,509.71,6.08,0.01
India,India Total,2022-08-01,Other Renewables,213.2,0.15,0.0,8.1,0.01
India,India Total,2022-08-01,Renewables,41658.76,30.08,162927.81,1149.87,1.49
India,India Total,2022-08-01,Solar,7428.23,5.36,59302.7,356.56,0.46
India,India Total,2022-08-01,Wind,8694.96,6.28,41204.68,95.64,0.12
India,India Total,2022-08-01,Wind and solar,16123.19,11.64,100507.38,452.2,0.58
India,India Total,2022-09-01,Bioenergy,337.11,0.25,10700.84,77.54,0.1
India,India Total,2022-09-01,Clean,42358.17,31.23,171674.56,1158.44,1.49
India,India Total,2022-09-01,Coal,91530.31,67.47,210699.5,75054.86,97.37
India,India Total,2022-09-01,Fossil,93295.94,68.77,236076.08,75921.42,98.5
India,India Total,2022-09-01,Gas,1758.94,1.3,24814.21,861.88,1.12
India,India Total,2022-09-01,Hydro,23541.91,17.35,51713.67,565.01,0.73
India,India Total,2022-09-01,Nuclear,3412.52,2.52,6780.0,40.95,0.05
India,India Total,2022-09-01,Other Fossil,6.69,0.0,562.37,4.68,0.01
India,India Total,2022-09-01,Other Renewables,204.41,0.15,,7.77,0.01
India,India Total,2022-09-01,Renewables,38945.65,28.71,164894.56,1117.49,1.44
India,India Total,2022-09-01,Solar,8207.73,6.05,60813.97,393.97,0.51
India,India Total,2022-09-01,Wind,6654.49,4.91,41666.08,73.2,0.09
India,India Total,2022-09-01,Wind and solar,14862.22,10.96,102480.05,467.17,0.6
India,India Total,2022-10-01,Bioenergy,563.37,0.46,10700.84,129.58,0.18
India,India Total,2022-10-01,Clean,34625.36,28.21,171674.56,1064.6,1.47
